play_id,nflverse_game_id,down,ydstogo,yardline_100,goal_to_go,qtr,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,score_differential,posteam_timeouts_remaining,defteam_timeouts_remaining,posteam,defteam,shotgun,no_huddle,qb_dropback,pass_length,pass_location,air_yards,receiver,yards_after_catch,yards_gained,epa,success,wpa,complete_pass,air_epa,possession_team,offense_formation,offense_personnel,route,season,receiver_position
2503,2023_02_GB_ATL,2.0,5,57,0,3,538,1438,1438,-8,3,3,ATL,GB,1,0,1,short,right,-3,J.Smith,16,13,0.9916137282270938,1,0.016078144311904907,1,-1.353643629,ATL,PISTOL,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SCREEN,2023,TE
2661,2023_02_GB_ATL,1.0,10,12,0,3,287,1187,1187,-8,3,3,ATL,GB,1,1,1,short,middle,12,M.Hollins,,0,-0.463741733,0,-0.01738292,0,1.6330896578729153,ATL,PISTOL,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",,2023,WR
2859,2023_02_GB_ATL,1.0,10,35,0,3,175,1075,1075,5,3,3,GB,ATL,1,0,1,short,right,6,J.Reed,2,8,0.6536627484019846,1,0.012994945049285889,1,0.36239483929239213,GB,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",QUICK OUT,2023,WR
2911,2023_02_GB_ATL,1.0,10,20,0,3,95,995,995,5,3,3,GB,ATL,1,0,1,short,left,6,J.Reed,4,10,0.45721165667055175,1,0.013704299926757812,1,0.32714215625310317,GB,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",QUICK OUT,2023,WR
2941,2023_02_GB_ATL,1.0,10,10,1,3,61,961,961,5,2,3,GB,ATL,0,0,1,short,right,8,J.Reed,2,10,1.877766406396404,1,0.042028631,1,0.748886181,GB,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 3 T, 3 WR",QUICK OUT,2023,WR
3163,2023_02_GB_ATL,3.0,3,57,0,4,871,871,871,-12,3,2,ATL,GB,1,0,1,deep,right,41,M.Hollins,4,45,3.511555397999473,1,0.067155957,1,3.3189373171771877,ATL,PISTOL,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",GO,2023,WR
3232,2023_02_GB_ATL,3.0,8,10,0,4,756,756,756,-12,3,2,ATL,GB,1,0,1,short,left,4,D.London,0,4,-0.976092972,0,-0.030157812,1,-0.976092972,ATL,PISTOL,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",QUICK OUT,2023,WR
3328,2023_02_GB_ATL,1.0,10,75,0,4,708,708,708,5,2,3,GB,ATL,0,0,1,deep,left,23,D.Wicks,,0,-0.575310492,0,-0.020501614,0,1.4291468414012343,GB,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",SHALLOW CROSS/DRAG,2023,WR
3506,2023_02_GB_ATL,1.0,10,53,0,4,542,542,542,-5,3,2,ATL,GB,1,1,1,short,right,6,B.Robinson,23,29,1.7371810168260708,1,0.1270131766796112,1,0.24471573857590556,ATL,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",QUICK OUT,2023,RB
3585,2023_02_GB_ATL,3.0,7,21,0,4,496,496,496,-5,3,2,ATL,GB,1,1,1,short,right,8,M.Hollins,,0,-1.192650823,0,-0.098078996,0,1.455671536270529,ATL,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",SLANT,2023,WR
3781,2023_02_GB_ATL,1.0,10,73,0,4,367,367,367,-2,3,2,ATL,GB,0,0,1,deep,left,20,D.London,4,24,1.6008726188447326,1,0.074973643,1,1.3668227093294263,ATL,UNDER CENTER,"1 C, 2 G, 1 QB, 1 RB, 2 T, 3 TE, 1 WR",CORNER,2023,WR
3843,2023_02_GB_ATL,2.0,10,49,0,4,330,330,330,-2,3,2,ATL,GB,1,0,1,short,left,4,M.Hollins,3,7,0.13114613643847406,1,0.023081809282302856,1,-0.307063597,ATL,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",QUICK OUT,2023,WR
3873,2023_02_GB_ATL,3.0,3,42,0,4,299,299,299,-2,3,2,ATL,GB,1,0,1,short,right,2,B.Robinson,8,10,1.354475493018981,1,0.075967968,1,-0.81262462,ATL,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",SLANT,2023,RB
4143,2023_02_GB_ATL,1.0,10,75,0,4,57,57,57,-1,0,1,GB,ATL,1,0,1,short,left,11,J.Reed,,0,-0.154231677,0,-0.039040804,0,0.2975375684327446,GB,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",HITCH/CURL,2023,WR
4166,2023_02_GB_ATL,2.0,10,75,0,4,54,54,54,-1,0,1,GB,ATL,1,0,1,deep,left,20,J.Reed,,0,-0.284010943,0,-0.089996606,0,0.7324249931843951,GB,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",IN/DIG,2023,WR
4189,2023_02_GB_ATL,3.0,10,75,0,4,48,48,48,-1,0,1,GB,ATL,1,0,1,deep,left,30,R.Doubs,,0,-0.328916753,0,-0.054794878,0,1.9088898887857795,GB,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",CORNER,2023,WR
60,2023_02_IND_HOU,1.0,10,75,0,1,900,1800,3600,0,3,3,IND,HOU,1,0,1,short,left,3,M.Pittman,9,12,0.7778000035323203,1,0.021691441535949707,1,-0.484896752,IND,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",SHALLOW CROSS/DRAG,2023,WR
89,2023_02_IND_HOU,1.0,10,63,0,1,874,1774,3574,0,3,3,IND,HOU,1,0,1,short,middle,4,M.Pittman,,0,-0.561117898,0,-0.018117934,0,-0.153398456,IND,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",HITCH/CURL,2023,WR
137,2023_02_IND_HOU,3.0,3,56,0,1,838,1738,3538,0,3,3,IND,HOU,1,0,1,short,middle,4,K.Granson,7,11,1.7741067616734654,1,0.047505885,1,1.2837206244003028,IND,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SHALLOW CROSS/DRAG,2023,TE
206,2023_02_IND_HOU,3.0,5,40,0,1,767,1667,3467,0,3,3,IND,HOU,1,1,1,short,left,1,J.Downs,4,5,1.5096177288796753,1,0.054799497,1,-2.024076697,IND,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SLANT,2023,WR
368,2023_02_IND_HOU,2.0,13,85,0,1,601,1501,3301,-7,3,3,HOU,IND,1,0,1,short,left,5,N.Dell,3,8,0.19239368103444576,1,0.0051893,1,-0.080190557,HOU,SHOTGUN,"1 C, 3 G, 1 QB, 1 RB, 1 T, 1 TE, 3 WR",HITCH/CURL,2023,WR
565,2023_02_IND_HOU,3.0,4,62,0,1,478,1378,3178,-14,3,3,HOU,IND,1,0,1,short,middle,12,N.Collins,16,28,2.6663926338078454,1,0.039817467,1,1.781559164635837,HOU,SHOTGUN,"1 C, 3 G, 1 QB, 1 RB, 1 T, 1 TE, 3 WR",POST,2023,WR
591,2023_02_IND_HOU,1.0,10,34,0,1,448,1348,3148,-14,3,3,HOU,IND,1,1,1,short,right,6,N.Dell,3,9,0.8322787673678249,1,0.030614033341407776,1,0.3800584247801453,HOU,SHOTGUN,"1 C, 3 G, 1 QB, 1 RB, 1 T, 1 TE, 3 WR",QUICK OUT,2023,WR
683,2023_02_IND_HOU,2.0,6,19,0,1,332,1232,3032,-14,3,3,HOU,IND,1,0,1,short,right,6,R.Woods,,0,-0.651321985,0,-0.017831743,0,0.7620453959098086,HOU,SHOTGUN,"1 C, 3 G, 1 QB, 1 RB, 1 T, 1 TE, 3 WR",IN/DIG,2023,WR
706,2023_02_IND_HOU,3.0,6,19,0,1,327,1227,3027,-14,3,3,HOU,IND,1,0,1,short,middle,4,R.Woods,1,5,0.026082514,1,-0.024196401,1,-0.862009197,HOU,SHOTGUN,"1 C, 3 G, 1 QB, 1 RB, 1 T, 1 TE, 3 WR",TEXAS/ANGLE,2023,WR
799,2023_02_IND_HOU,2.0,6,8,0,1,210,1110,2910,-14,3,3,HOU,IND,1,0,1,short,right,8,R.Woods,,0,-0.798384021,0,-0.017831743,0,1.8076780613628216,HOU,SHOTGUN,"1 C, 1 FB, 3 G, 1 QB, 1 RB, 1 T, 1 TE, 2 WR",DEEP OUT,2023,WR
822,2023_02_IND_HOU,3.0,6,8,0,1,199,1099,2899,-14,3,3,HOU,IND,1,0,1,short,middle,8,N.Collins,0,8,2.606062082690187,1,0.094075565,1,2.606062082690187,HOU,SHOTGUN,"1 C, 3 G, 1 QB, 1 RB, 1 T, 1 TE, 3 WR",POST,2023,WR
926,2023_02_IND_HOU,3.0,7,72,0,1,143,1043,2843,7,3,3,IND,HOU,1,0,1,short,right,9,K.Granson,,0,-1.399342732,0,-0.028970599,0,1.8924359155353159,IND,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",HITCH/CURL,2023,TE
1127,2023_02_IND_HOU,2.0,10,68,0,2,900,900,2700,7,3,3,IND,HOU,1,0,1,short,middle,10,M.Pittman,,0,-0.783699296,0,-0.013193011,0,1.082819900708273,IND,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",IN/DIG,2023,WR
1193,2023_02_IND_HOU,3.0,20,78,0,2,864,864,2664,7,3,3,IND,HOU,1,0,1,short,right,-5,Z.Moss,11,6,-0.607847152,0,-0.02539891,1,-1.359955504,IND,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SCREEN,2023,RB
1309,2023_02_IND_HOU,2.0,8,60,0,2,779,779,2579,-7,3,3,HOU,IND,1,1,1,deep,left,16,D.Schultz,,0,-0.825431898,0,-0.028041899,0,1.446708877920173,HOU,SHOTGUN,"1 C, 3 G, 1 QB, 1 RB, 1 T, 2 TE, 2 WR",POST,2023,TE
1332,2023_02_IND_HOU,3.0,8,60,0,2,775,775,2575,-7,3,3,HOU,IND,1,0,1,short,left,6,N.Dell,,0,-1.487644743,0,-0.014232308,0,-0.822349892,HOU,SHOTGUN,"1 C, 3 G, 1 QB, 1 RB, 1 T, 1 TE, 3 WR",SLANT,2023,WR
1381,2023_02_IND_HOU,1.0,10,76,0,2,765,765,2565,7,3,3,IND,HOU,1,0,1,short,right,6,A.Pierce,2,8,0.7456267061643302,1,0.014093875885009766,1,0.32953823544085026,IND,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",HITCH/CURL,2023,WR
1481,2023_02_IND_HOU,2.0,9,61,0,2,638,638,2438,7,3,3,IND,HOU,1,0,1,deep,right,21,W.Mallory,22,43,3.363949282618705,1,0.08443135,1,1.8988348302664235,IND,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",CORNER,2023,TE
1584,2023_02_IND_HOU,1.0,10,75,0,2,583,583,2383,-14,3,3,HOU,IND,0,0,1,deep,middle,20,N.Collins,4,24,1.3185602996964008,1,0.029866442,1,1.059242720482871,HOU,UNDER CENTER,"1 C, 1 FB, 3 G, 1 QB, 1 RB, 1 T, 1 TE, 2 WR",POST,2023,WR
1609,2023_02_IND_HOU,1.0,10,51,0,2,558,558,2358,-14,3,3,HOU,IND,1,1,1,short,right,6,N.Dell,3,9,0.7442048694938421,1,0.009006351,1,0.27769082714803517,HOU,SHOTGUN,"1 C, 1 FB, 3 G, 1 QB, 1 RB, 1 T, 1 TE, 2 WR",QUICK OUT,2023,WR
1738,2023_02_IND_HOU,3.0,8,35,0,2,401,401,2201,-14,3,3,HOU,IND,1,0,1,deep,left,18,R.Woods,1,19,2.345861092384439,1,0.071535841,1,2.3371996924979612,HOU,SHOTGUN,"1 C, 3 G, 1 QB, 1 RB, 1 T, 1 TE, 3 WR",DEEP OUT,2023,WR
1807,2023_02_IND_HOU,3.0,5,11,0,2,273,273,2073,-14,3,3,HOU,IND,1,0,1,short,middle,11,D.Schultz,,0,-1.417597693,0,-0.030900627,0,2.7375680582481436,HOU,SHOTGUN,"1 C, 3 G, 1 QB, 1 RB, 1 T, 1 TE, 3 WR",,2023,TE
1877,2023_02_IND_HOU,1.0,10,75,0,2,265,265,2065,11,3,3,IND,HOU,1,0,1,short,left,-5,K.Granson,6,1,-0.695869768,0,-0.004030585,1,-1.170646842,IND,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SCREEN,2023,TE
1924,2023_02_IND_HOU,3.0,4,69,0,2,183,183,1983,11,3,3,IND,HOU,1,0,1,short,right,11,J.Downs,1,12,1.402243518969044,1,0.026424884796142578,1,1.324520318186842,IND,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",IN/DIG,2023,WR
2004,2023_02_IND_HOU,3.0,3,50,0,2,114,114,1914,11,3,2,IND,HOU,1,0,1,short,right,3,M.Pittman,5,8,1.0346080624731258,1,0.015639781951904297,1,0.7378468626993708,IND,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SHALLOW CROSS/DRAG,2023,WR
2036,2023_02_IND_HOU,1.0,10,42,0,2,80,80,1880,11,3,2,IND,HOU,1,0,1,short,right,1,Z.Moss,6,7,0.35749847046099603,1,-0.001776516,1,-0.414875453,IND,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",QUICK OUT,2023,RB
2061,2023_02_IND_HOU,2.0,3,35,0,2,75,75,1875,11,3,2,IND,HOU,1,0,1,short,right,3,M.Pittman,,0,-0.381782528,0,-0.007137418,0,0.28073319990653545,IND,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",QUICK OUT,2023,WR
2084,2023_02_IND_HOU,3.0,3,35,0,2,72,72,1872,11,3,2,IND,HOU,1,0,1,short,middle,6,W.Mallory,0,6,0.761202825,1,0.015511870384216309,1,0.761202825,IND,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",HITCH/CURL,2023,TE
2109,2023_02_IND_HOU,1.0,10,29,0,2,52,52,1852,11,3,2,IND,HOU,1,1,1,short,left,8,M.Pittman,3,11,0.8835571871022694,1,0.020420610904693604,1,0.6732970578013919,IND,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",HITCH/CURL,2023,WR
2157,2023_02_IND_HOU,2.0,10,18,0,2,44,44,1844,11,3,2,IND,HOU,1,0,1,short,left,3,Z.Moss,0,3,-0.417612283,0,-0.006015837,1,-0.417612283,IND,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",TEXAS/ANGLE,2023,RB
2182,2023_02_IND_HOU,3.0,7,15,0,2,37,37,1837,11,2,2,IND,HOU,1,0,1,short,right,6,J.Downs,5,11,1.4295005211606622,1,0.028105437755584717,1,-0.489389146,IND,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",QUICK OUT,2023,WR
2214,2023_02_IND_HOU,1.0,4,4,1,2,15,15,1815,11,2,2,IND,HOU,1,1,1,short,left,2,K.Granson,2,4,1.8021265858551487,1,-0.022328168,1,-0.607570683,IND,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",QUICK OUT,2023,TE
2396,2023_02_IND_HOU,2.0,19,84,0,3,865,1765,1765,-18,3,3,HOU,IND,1,0,1,short,right,6,N.Dell,0,6,-0.564249932,0,-0.007061504,1,-0.564249932,HOU,SHOTGUN,"1 C, 3 G, 1 QB, 1 RB, 1 T, 1 TE, 3 WR",HITCH/CURL,2023,WR
2421,2023_02_IND_HOU,3.0,13,78,0,3,826,1726,1726,-18,3,3,HOU,IND,1,0,1,deep,middle,19,N.Collins,1,20,3.290934523800388,1,0.045020737,1,3.204354240791872,HOU,SHOTGUN,"1 C, 3 G, 1 QB, 1 RB, 1 T, 1 TE, 3 WR",POST,2023,WR
2490,2023_02_IND_HOU,3.0,5,53,0,3,726,1626,1626,-18,3,3,HOU,IND,1,0,1,short,middle,4,N.Dell,0,4,-0.768205376,0,-0.014397793,1,-0.768205376,HOU,SHOTGUN,"1 C, 3 G, 1 QB, 1 RB, 1 T, 1 TE, 3 WR",IN/DIG,2023,WR
2645,2023_02_IND_HOU,3.0,12,46,0,3,598,1498,1498,-18,3,3,HOU,IND,1,0,1,short,left,-6,D.Pierce,1,-5,-1.658658883,0,-0.012735952,1,-1.721964817,HOU,SHOTGUN,"1 C, 3 G, 1 QB, 1 RB, 1 T, 1 TE, 3 WR",SCREEN,2023,RB
2717,2023_02_IND_HOU,1.0,10,70,0,3,512,1412,1412,18,3,3,IND,HOU,1,0,1,short,right,-2,M.Pittman,6,4,-0.143908308,0,-0.003918111,1,-1.030489032,IND,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",SCREEN,2023,WR
2742,2023_02_IND_HOU,2.0,6,66,0,3,490,1390,1390,18,3,3,IND,HOU,1,1,1,deep,left,17,A.Pierce,3,20,1.7341241107787937,1,0.012379765510559082,1,1.5131937435362488,IND,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",IN/DIG,2023,WR
2767,2023_02_IND_HOU,1.0,10,46,0,3,460,1360,1360,18,3,3,IND,HOU,1,1,1,short,right,6,M.Pittman,1,7,0.31396152859088033,1,0.004048407,1,0.2665209542028606,IND,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",HITCH/CURL,2023,WR
2792,2023_02_IND_HOU,2.0,3,39,0,3,435,1335,1335,18,3,3,IND,HOU,1,1,1,short,right,5,M.Pittman,1,6,0.6062319407938048,1,0.003420949,1,0.43961741763632745,IND,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",HITCH/CURL,2023,WR
2817,2023_02_IND_HOU,1.0,10,33,0,3,400,1300,1300,18,3,3,IND,HOU,1,0,1,deep,right,24,M.Pittman,,0,-0.450308132,0,-0.00421834,0,1.4260792422574013,IND,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",GO,2023,WR
2857,2023_02_IND_HOU,2.0,10,33,0,3,395,1295,1295,18,3,3,IND,HOU,1,0,1,short,right,5,J.Downs,,0,-0.701013235,0,-0.004799843,0,0.004995169,IND,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",QUICK OUT,2023,WR
2880,2023_02_IND_HOU,3.0,10,33,0,3,392,1292,1292,18,3,3,IND,HOU,1,0,1,short,right,3,J.Downs,6,9,-0.349024796,0,0.006662011,1,-0.983221382,IND,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SHALLOW CROSS/DRAG,2023,WR
3010,2023_02_IND_HOU,2.0,1,66,0,3,286,1186,1186,-21,3,2,HOU,IND,0,0,1,short,right,-1,D.Schultz,5,4,-0.069714254,0,-0.002531976,1,-0.963031786,HOU,SHOTGUN,"1 C, 3 G, 1 QB, 1 RB, 1 T, 1 TE, 3 WR",QUICK OUT,2023,TE
3079,2023_02_IND_HOU,3.0,7,59,0,3,181,1081,1081,-21,3,2,HOU,IND,1,0,1,short,right,7,R.Woods,1,8,1.7086027103941888,1,0.001098478,1,1.6679678093641996,HOU,SHOTGUN,"1 C, 3 G, 1 QB, 1 RB, 1 T, 1 TE, 3 WR",SLANT,2023,WR
3104,2023_02_IND_HOU,1.0,10,51,0,3,158,1058,1058,-21,3,2,HOU,IND,1,1,1,short,right,5,D.Schultz,,0,-0.501154001,0,-0.003313182,0,-0.02977644,HOU,SHOTGUN,"1 C, 3 G, 1 QB, 1 RB, 1 T, 1 TE, 3 WR",QUICK OUT,2023,TE
3134,2023_02_IND_HOU,2.0,10,51,0,3,153,1053,1053,-21,3,2,HOU,IND,1,0,1,deep,middle,18,N.Collins,7,25,1.9996958647388965,1,0.012807721272110939,1,1.4606346471700817,HOU,SHOTGUN,"1 C, 3 G, 1 QB, 1 RB, 1 T, 1 TE, 3 WR",POST,2023,WR
3164,2023_02_IND_HOU,1.0,10,26,0,3,115,1015,1015,-21,3,2,HOU,IND,1,1,1,short,right,13,N.Dell,0,13,0.7114046079805121,1,0.005067293,1,0.7114046079805121,HOU,SHOTGUN,"1 C, 3 G, 1 QB, 1 RB, 1 T, 1 TE, 3 WR",DEEP OUT,2023,WR
3200,2023_02_IND_HOU,1.0,10,13,0,3,71,971,971,-21,3,2,HOU,IND,1,0,1,short,middle,3,D.Pierce,6,9,0.8139494305942208,1,0.010118696838617325,1,-0.324162338,HOU,SHOTGUN,"1 C, 3 G, 1 QB, 1 RB, 1 T, 1 TE, 3 WR",TEXAS/ANGLE,2023,RB
3455,2023_02_IND_HOU,2.0,10,75,0,4,761,761,761,18,2,3,IND,HOU,1,0,1,short,right,3,M.Pittman,0,3,-0.52739959,0,0.004187763,1,-0.52739959,IND,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 2 TE, 2 WR",QUICK OUT,2023,WR
3480,2023_02_IND_HOU,3.0,7,72,0,4,717,717,717,18,2,3,IND,HOU,1,0,1,short,right,0,M.Pittman,5,5,-0.661620018,0,-0.001775503,1,-1.27569743,IND,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",SCREEN,2023,WR
3571,2023_02_IND_HOU,2.0,7,64,0,4,656,656,656,-18,3,2,HOU,IND,1,0,1,deep,right,16,R.Woods,9,25,1.7206773440120742,1,0.008833928,1,1.2271749194478616,HOU,SHOTGUN,"1 C, 3 G, 1 QB, 1 RB, 1 T, 1 TE, 3 WR",WHEEL,2023,WR
3596,2023_02_IND_HOU,1.0,10,39,0,4,621,621,621,-18,3,2,HOU,IND,1,0,1,short,right,4,D.Pierce,,0,-0.510235907,0,-0.003123574,0,-0.15590216,HOU,SHOTGUN,"1 C, 3 G, 1 QB, 1 RB, 1 T, 1 TE, 3 WR",QUICK OUT,2023,RB
3619,2023_02_IND_HOU,2.0,10,39,0,4,615,615,615,-18,3,2,HOU,IND,1,0,1,short,middle,15,B.Jordan,1,16,1.5116057232371531,1,0.003751518,1,1.4828241437207907,HOU,SHOTGUN,"1 C, 3 G, 1 QB, 1 RB, 1 T, 1 TE, 3 WR",POST,2023,TE
3644,2023_02_IND_HOU,1.0,10,23,0,4,594,594,594,-18,3,2,HOU,IND,1,1,1,short,right,12,N.Dell,11,23,2.4727746466523968,1,0.013674686130824787,1,0.5833613105351105,HOU,SHOTGUN,"1 C, 3 G, 1 QB, 1 RB, 1 T, 1 TE, 3 WR",DEEP OUT,2023,WR
3791,2023_02_IND_HOU,3.0,4,56,0,4,411,411,411,11,2,3,IND,HOU,1,0,1,short,middle,1,Z.Moss,2,3,-0.829763389,0,-0.005719602,1,-1.645190495,IND,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",TEXAS/ANGLE,2023,RB
3843,2023_02_IND_HOU,1.0,10,88,0,4,360,360,360,-11,2,2,HOU,IND,0,0,1,short,right,14,N.Dell,,0,-0.482709174,0,-0.006011333,0,0.8169668291229755,HOU,UNDER CENTER,"1 C, 3 G, 1 QB, 1 RB, 1 T, 1 TE, 3 WR",HITCH/CURL,2023,WR
3895,2023_02_IND_HOU,3.0,11,89,0,4,319,319,319,-11,2,2,HOU,IND,1,0,1,short,right,6,D.Schultz,2,8,-0.027034733,0,-0.006567664,1,-0.350281478,HOU,SHOTGUN,"1 C, 3 G, 1 QB, 1 RB, 1 T, 1 TE, 3 WR",SLANT,2023,TE
3920,2023_02_IND_HOU,4.0,3,81,0,4,284,284,284,-11,2,2,HOU,IND,1,0,1,short,right,7,R.Woods,3,10,2.5739618339575827,1,0.018547452986240387,1,2.253375898813829,HOU,SHOTGUN,"1 C, 3 G, 1 QB, 1 RB, 1 T, 1 TE, 3 WR",SLANT,2023,WR
3945,2023_02_IND_HOU,1.0,10,71,0,4,264,264,264,-11,2,2,HOU,IND,1,1,1,short,left,7,N.Collins,,0,-0.485080687,0,-0.007219948,0,0.29825015156529844,HOU,SHOTGUN,"1 C, 3 G, 1 QB, 1 RB, 1 T, 1 TE, 3 WR",DEEP OUT,2023,WR
3968,2023_02_IND_HOU,2.0,10,71,0,4,260,260,260,-11,2,2,HOU,IND,1,0,1,deep,left,27,R.Woods,,0,-0.651583909,0,-0.004323352,0,2.108796517655719,HOU,SHOTGUN,"1 C, 3 G, 1 QB, 1 RB, 1 T, 1 TE, 3 WR",,2023,WR
3991,2023_02_IND_HOU,3.0,10,71,0,4,252,252,252,-11,2,2,HOU,IND,1,0,1,short,right,6,N.Collins,26,32,3.064039883494843,1,0.043145496398210526,1,-0.858454277,HOU,SHOTGUN,"1 C, 3 G, 1 QB, 1 RB, 1 T, 1 TE, 3 WR",SLANT,2023,WR
4016,2023_02_IND_HOU,1.0,10,39,0,4,227,227,227,-11,2,2,HOU,IND,1,1,1,short,middle,10,D.Schultz,4,14,0.882211935,1,0.006844088,1,0.5620309609803371,HOU,SHOTGUN,"1 C, 3 G, 1 QB, 1 RB, 1 T, 1 TE, 3 WR",IN/DIG,2023,TE
4041,2023_02_IND_HOU,1.0,10,25,0,4,207,207,207,-11,2,2,HOU,IND,1,1,1,short,middle,5,D.Schultz,3,8,0.7376480915118009,1,-0.010737851,1,0.16254132945323363,HOU,SHOTGUN,"1 C, 3 G, 1 QB, 1 RB, 1 T, 1 TE, 3 WR",HITCH/CURL,2023,TE
4086,2023_02_IND_HOU,3.0,13,28,0,4,168,168,168,-11,1,2,HOU,IND,1,0,1,deep,right,23,N.Dell,,0,-0.736840894,0,-0.017166689,0,2.9093494153639767,HOU,SHOTGUN,"1 C, 3 G, 1 QB, 1 RB, 1 T, 1 TE, 3 WR",POST,2023,WR
4277,2023_02_IND_HOU,1.0,10,91,0,4,67,67,67,-11,0,1,HOU,IND,1,0,1,short,right,9,N.Collins,0,9,0.1570363145438023,1,0.004257647,1,0.1570363145438023,HOU,SHOTGUN,"1 C, 3 G, 1 QB, 1 RB, 1 T, 1 TE, 3 WR",DEEP OUT,2023,WR
4302,2023_02_IND_HOU,2.0,1,82,0,4,63,63,63,-11,0,1,HOU,IND,1,0,1,short,right,5,D.Singletary,5,10,0.1544036540435627,1,-1.56E-05,1,0.090657161,HOU,SHOTGUN,"1 C, 3 G, 1 QB, 1 RB, 1 T, 1 TE, 3 WR",QUICK OUT,2023,RB
4350,2023_02_IND_HOU,2.0,10,72,0,4,52,52,52,-11,0,1,HOU,IND,1,0,1,short,left,5,R.Woods,2,7,-0.029350346,0,0.004177581,1,-0.116708557,HOU,SHOTGUN,"1 C, 3 G, 1 QB, 1 RB, 1 T, 1 TE, 3 WR",SLANT,2023,WR
4375,2023_02_IND_HOU,3.0,3,65,0,4,35,35,35,-11,0,1,HOU,IND,1,1,1,short,middle,8,B.Jordan,3,11,0.3607083272654563,1,-0.003386814,1,0.4318633768125437,HOU,SHOTGUN,"1 C, 3 G, 1 QB, 1 RB, 1 T, 1 TE, 3 WR",HITCH/CURL,2023,TE
